Date,AGG,BIL,BND,DBC,DIA,DVY,EEM,EFA,EWG,EWJ,EWQ,EWT,EWU,EWY,EWZ,FXI,GLD,HYG,IAU,IEF,IEFA,IEMG,IJR,INDA,ITOT,IVV,IWD,IWF,IWM,JNK,LQD,MCHI,MDY,MTUM,QQQ,QUAL,SCHD,SHY,SLV,SPY,TIP,TLT,USMV,USO,VEA,VIG,VLUE,VNQ,VOO,VTI,VTV,VUG,VWO,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2021-09-20,5464700,1087100,6195100,3369700,10010600,570800,52798200,45028000,5624600,12322600,1992500,4635000,2965400,4791300,31085900,52657800,7566600,49641000,6290200,8781600,11248000,15845000,5710500,3778200,2883300,10006500,4262000,1312000,44958500,11954100,17519900,6667000,2273600,653200,76203200,1081100,12579900,2407400,24491900,166445500,3272700,14660400,6640800,4460900,16987500,2433900,732500,6207000,10942700,7749300,4587000,1233700,21047400,20155600,85660000,95008800,21453500,35669400,17880700,13017800,45678600,17245000,16192000
2021-09-21,5225200,1462300,6962300,1375600,6071100,301500,39347200,37472300,4727700,8959100,2682500,2587800,2776500,3822400,27750300,30514400,7181500,27304200,7103200,4867900,8986600,13074300,4770500,2845700,1551300,6327300,3194800,1293100,26711200,6573200,15834600,3893800,1025100,3432900,41927500,5180600,7194600,1931300,23205400,92526100,2819300,10035800,4566600,3450100,9486100,1767900,814000,4371800,6418100,4564400,2780400,751400,12919900,15229000,51323400,45837600,14345200,18455000,11140400,6982600,26417600,11741800,12503600
2021-09-22,7139900,1062200,6006200,1149600,6862700,346300,46189200,28718400,4088700,7810400,1100700,4892400,2846200,3505300,26653900,42656000,9777800,24344800,13148200,10966400,9986300,14831100,3340600,4092800,1373600,4929000,3536300,1422400,32100300,8115900,15898200,6003300,1178600,831500,46972900,1357500,5871300,1606100,46929100,102350100,2912800,22277800,5705200,2938800,8370300,1382500,755400,4650400,6004800,4187300,2006600,723200,12007600,15312200,79252200,58347800,13079900,27990600,10025900,6432400,24787600,11964100,12367400
2021-09-23,8265000,1108400,5222300,1654100,5592200,246800,27138400,31257800,3632200,5483600,1139700,2731300,1177400,3374800,21472500,28138000,8451900,27590300,8042600,10650100,6016700,13356800,3067800,3884800,1118000,4244500,1909000,1978600,31057800,8198300,14735500,4944500,1104700,649800,44652000,1066900,6086400,2855800,22303100,76396000,3702000,23853300,3765700,3030500,6789300,1032600,881500,4042800,4098000,3778100,1987700,703800,12078800,9516600,49734200,71805000,11439900,19534000,8440500,4571500,19333200,10366500,8275000
2021-09-24,4461900,1912100,4170600,2758100,3121600,291600,29743500,20066300,2829200,4931900,1049200,3247400,2087200,2704900,17531300,25009800,6937500,21713200,6781400,10528000,5128100,11633300,3567200,2626100,1258900,3435000,2257200,1126600,28866000,6542300,10797300,2946800,967500,315100,36056800,942500,5298900,1462800,23093600,62094800,3238700,20203900,2494300,2591100,4791000,912000,549500,4881000,3417700,3122800,1291800,614700,8825500,7251800,55503000,48066100,8254500,11652400,6717300,5211600,23660200,6962600,8033000
2021-09-27,5630600,2605900,4858500,3089100,3426000,370600,31181700,15526500,2332200,6289300,623200,2266900,2067000,2711200,26414900,21780800,4943000,17652900,5952600,6742100,6395800,7088200,3875700,3029400,1182700,3175900,2118100,4785600,29743200,3913800,13104100,4451400,1276200,1195300,43338100,923500,7365000,1835300,17405500,61371100,3169500,13464300,3459600,4389400,5785600,1364100,626800,4311000,3546600,2856700,2104800,697800,9239500,10433000,81697400,58794500,9338000,15015000,8467100,6701100,21783400,11631400,9488000
2021-09-28,7017100,978800,6253700,2147400,7493800,730600,44156300,48064900,5896200,14174600,837000,4365200,2752300,4310000,31983600,22064800,9282800,35515900,9935100,10295500,11529900,11831400,3985300,3586100,2479300,7588700,4029700,4000900,39938200,11433900,19987200,5041000,1696800,3834900,97701600,1778500,8213400,2489500,29154800,130436300,3809600,26613500,11789300,5253600,11391900,1513900,1061600,7096500,8234300,5078600,3266000,1176900,13751000,16570600,132975200,96152700,17057300,38190600,14982900,12068800,40471600,17433400,14941800
2021-09-29,6161300,787600,5123500,2426900,4116600,467500,43140500,31733200,4175200,6640600,656000,3831600,1932200,3352500,25693400,15947200,8360700,19783400,11026800,8364000,8579900,7353000,2552000,2733600,1649600,4173900,2568200,1592700,23628900,8061700,14956300,3871100,1247900,806000,58076600,1300300,3685800,3552100,56579700,82329200,3307000,23569400,5181500,4428900,11145200,1113300,772100,6227000,4724200,4585500,2706300,865900,13801500,13939600,69894400,49882500,12148200,25012000,13329500,5975800,30867600,11171400,12192200
2021-09-30,5348800,777700,5877700,4267200,7926000,567400,66460100,39506300,4372200,13469200,1289100,4121600,3238300,5065800,23500100,23070000,10572900,41680700,17546500,7307900,11121600,9830800,5323300,4598800,2736900,7695900,4719000,2576500,33153600,18154300,21397100,5731900,1533500,1144800,61384600,1491700,18546600,4498600,61442900,140506000,3764700,22567600,7498100,12376500,10238600,1171200,911800,7019300,9511200,5080200,2583300,810300,22117300,21458800,89198800,73319300,24624300,33415600,16259900,6342800,27142600,21653100,16489600
2021-10-01,7064500,1484700,6029900,8733700,6219800,1302100,45259100,44524800,6272400,13462800,1331600,4102400,4438000,3354400,26770100,27433500,6654700,30062800,8569800,19830100,12532700,10035700,5374900,3379500,4090100,6783700,4164500,2475700,32647000,9599900,21381400,3444900,1736000,1105300,56375500,1624900,6019800,3991700,29866000,129240100,7280000,26151800,5362700,4791400,11817400,1495500,1021300,6106100,8482200,5148600,2412900,995600,19161600,18500000,83312000,70444000,17051800,45483800,15889200,8294700,29001200,23188900,15519600
2021-10-04,4180600,757500,7280000,3955800,7037700,2068200,43597100,32751400,6016100,13541300,1318800,4299700,2856400,4263300,24428400,29372500,7651700,24726400,10367900,7691800,17427000,13522900,4453400,3722300,3304200,7911000,4735500,1933000,32580200,12880700,12931100,6013400,1658500,719900,76766000,3004600,13274700,12146800,25183900,128570000,9127100,28027600,6561100,6919200,12540200,2733600,2631400,5638600,8820400,4984000,2264400,1533700,12834400,17111600,114815800,69772700,20182900,50773000,20351600,10456400,40402600,27580700,18494000
2021-10-05,7421900,537800,4395400,2653400,3826100,616600,28761900,25903300,2519400,10923800,875600,2361800,2538100,4341600,21892700,24316000,5617300,22347700,8057800,6861900,7227300,9890300,3114200,2011100,2037500,4738500,2882400,1406500,20407600,6569600,14635200,2575400,1697300,698700,47232900,930000,4444500,3590900,21548900,90682500,6185400,22659200,2738700,5824100,6756900,1117500,862500,4313800,5523200,3568200,2267400,649300,8676000,13584200,98029600,56058400,12987900,32967000,16186100,5480300,26130400,19151800,10968600
2021-10-06,4893400,1394800,7177800,3903400,6276300,506600,57466000,36917200,6933800,13992000,1639100,3245400,2271900,4962500,40395200,19991300,6067200,28905900,9301100,7473500,19661900,15059500,3933800,3770300,3236900,5125700,5584000,2559800,32893300,11832200,13855500,3374400,1798100,1173100,56806500,1137700,5120400,3850200,22553300,113032200,2864100,18696500,4370600,7943700,12693500,1162600,1185600,5587900,6590000,3076000,2399000,677700,11198200,15448600,100174800,63405900,14702500,40004800,14909900,8996300,33152400,21322100,10272600
2021-10-07,4456100,775400,5363500,4295600,5310400,364900,60345100,19908700,3328200,11401200,894000,4030600,1747600,3245800,21262300,41061300,4791500,29054000,9267300,8160200,9288700,6887000,2741800,1872300,1172700,4110900,1977300,1336100,24289300,12147600,15805500,6029000,1241900,629900,39411200,886500,3742800,2452100,19484300,72437500,2616400,14856000,1929100,6956400,7009400,997000,742600,4055300,4409200,3081300,2310300,675200,9236800,16938400,77596200,53295600,9669700,19895600,8396800,7269800,27540200,15806400,7537800
2021-10-08,4581900,487600,4547100,2336300,3658300,293000,24990600,23628700,2631000,8761200,465400,1881200,1329200,3591300,26120000,22003400,8536100,28064300,11034100,9455100,7472700,9871800,2107200,2315400,1075800,3056500,2090100,1131400,17989600,9319300,9079400,3413200,643200,312100,41822300,543300,3387900,1969600,33300400,74557400,2843300,17257800,1935700,5639800,5801100,689700,849200,5295400,3960900,1922600,1477500,474900,7621400,12798000,86200400,38607500,8565100,18426400,7285700,5464400,17795800,9552300,7399600
2021-10-11,2178400,622200,3286600,4404100,4098400,236400,26808200,23542500,3364700,4000300,430200,3729500,3042700,2339400,15489200,24026700,3820100,16068400,6989600,2261300,7577700,7939200,1922900,1678300,1234200,2829000,2231300,1195300,15929800,4081600,4337000,4222000,695200,240400,34847200,864200,3823500,2012100,15152000,65233300,2967800,7213400,2309900,3831700,5570700,760700,799800,2634200,3695700,2354900,1320200,700200,8801500,9673200,86021400,50748300,9984000,14970600,8218300,4151900,25420200,7843400,6637000
2021-10-12,3688400,580200,5529600,4446800,5100300,359600,29309400,18697400,3190600,4380900,661200,3567500,1628100,4787600,12245500,22369000,5453000,32922200,8148300,7938400,5871200,9487400,2992400,2397900,1551500,4986700,2438500,1002100,18800600,9129100,19870400,4475300,819500,624000,43905100,3984900,4632600,1945700,23052100,71181200,3651800,17968700,4076800,5368000,6540300,930200,4486600,3666500,6201300,2898400,2515800,552000,8007500,15331400,71038200,58527700,10048700,17853400,12401200,5663300,20996000,13007200,10281800
2021-10-13,5522700,934200,5018100,4128200,4189100,481600,35305500,23073600,3681100,4315000,609600,3380800,1719800,3722000,25841600,26702500,11113800,29370400,11810300,11662400,9136300,9622700,2399700,2922700,2026300,5343000,2317000,1301100,19676200,5949400,18260300,4418100,879000,598200,40120800,1294800,4860900,2764300,37984700,72974000,4373700,23584600,3355800,2840700,6880900,1333000,988200,3371000,6492400,3179500,2312300,597600,9178000,14431400,57902600,72105100,12416600,19521600,9548300,9279200,26205400,10609000,10832000
2021-10-14,4094500,610500,4336400,3869900,4473900,632300,23980900,19304400,2891300,5463000,4185600,5318100,1816200,5031300,19916100,26950800,5081400,26937000,7780200,9518200,7245800,8180500,2160900,2693400,2446400,3592600,1424000,1057800,18160000,8974400,15870000,4913600,893300,700300,43433900,799600,3778200,3496500,28993800,70236800,4197400,12946400,2513400,3403400,5690800,912600,855700,2721900,3785200,2688800,2240600,615400,6776300,11374200,46786600,51893500,9752800,15197200,9975100,4392500,21398000,8857900,7514600
2021-10-15,4644800,798700,5801200,2904700,4206800,472600,41223700,24447200,2039100,8433200,827500,2613700,3335800,3465100,33741700,25678800,8699200,29782900,10031600,8689700,6075700,9960000,3971500,4277900,1371300,3719900,1583800,1305400,27555300,10427400,13131700,4521800,764900,597400,40419900,605500,4193700,2839800,23904000,66260200,2197100,11811500,2506100,3622200,4982100,874100,893100,3065400,3501600,2717900,2162200,601500,7626600,11705000,45354800,58411100,11775100,12779200,11575200,5210100,29602400,8976100,8717400
2021-10-18,5575100,650100,5863600,6736000,3310600,1394300,26239000,19044700,1680900,5059900,512400,2001900,2194900,2854100,18698400,17808000,4029600,20338400,6380100,8703300,6057300,9842900,3076400,2590500,1123900,2692900,4804100,2180200,19082600,5206700,11530300,3210600,935100,551800,34513500,592100,4461600,2968700,16090900,62213200,2868700,12115900,2720400,4094100,7051200,934200,754700,3424100,3402700,3078300,3871700,561500,7677900,12699800,65257600,56312700,6780200,11630200,10043300,4251300,20702000,11660700,7867000
2021-10-19,5041000,585400,3865900,4928600,2380900,316400,40639700,14649000,6353700,5058100,516900,2682200,1871900,3662700,45700600,34020800,6588500,26103300,14137900,7445200,4989600,9850500,2384700,2555300,1326900,2727800,2439900,982000,15498400,8196000,12213200,4018800,607200,1218600,29091000,1090900,4916100,1838600,39515000,46996800,2126800,12156300,2896700,4098800,5152900,842800,2167800,3104500,2838300,2683100,4317300,607500,6456300,9591000,44552600,33082600,6911200,13201400,10203100,3509700,21413600,9487000,5808800
2021-10-20,6183700,2241500,5332400,3467000,2873800,401700,27540300,11235500,1806400,5022500,507100,1622300,1068100,2497000,32643000,20715800,5022000,19720100,10795100,6230000,6396800,10446500,2116200,2304200,2832300,2735800,1929100,894700,18130500,7012100,13810200,2887800,775900,503300,31390300,1135400,4138200,2360700,31563900,49571600,5177800,12782500,2016600,6032000,5728700,906900,987700,6018900,3208200,2838400,3048000,604000,7013600,9303800,50212600,44670200,9258500,12025400,8829700,5596400,27799600,13665700,9606800
2021-10-21,5228300,733500,6073300,3270900,2243800,269900,35404000,16278800,2342400,11931600,1555600,2986300,1870900,3994100,71261600,16639300,4412400,19273600,8274900,7103900,8414500,19834400,2948600,4201700,1673800,4878900,1227400,660800,17851600,8430300,13131000,5384200,739900,543000,25469300,581100,5559000,2117400,15172900,41305400,8850800,13660000,18644400,4738800,5191900,700500,7160900,4849600,2579500,2839800,1723800,727100,11157300,13392200,64241800,35067600,7824900,10023200,7976400,5528800,17372800,8267500,7130200
2021-10-22,3528600,721000,6076100,2690800,3872300,429800,51231000,22173500,3372100,8930000,873400,2307700,2706900,3350500,79689800,16139000,10703900,20734400,13032300,10204600,5957300,21719500,2067600,5333600,1392300,3756600,1577100,1860600,16887000,7189800,13735100,5271400,678000,938700,36275800,753100,4053900,3414900,39030000,58845100,4742400,13740000,6947300,3350200,6568100,902500,1685300,4873000,3648900,2144500,2306000,695900,7901900,11568400,43005000,41458200,9826300,12490000,9575700,5378000,21399800,8009700,7376600
2021-10-25,8569600,674100,4652500,1764100,2518200,243400,32479900,13658000,1710300,7417700,653600,2377100,1910000,3032700,35695000,15178900,4881300,20230000,6985400,4835000,5831000,18486500,2079300,2701300,1430700,2065700,1161900,2623000,16387100,6374400,8206800,2778700,714700,634400,32597800,842400,4317300,1990400,14958300,45214500,3460700,8137900,3529600,5180200,6111200,1041400,1410500,2625200,2511500,2170100,2620000,699400,5926000,10799400,50112200,33121000,8093600,10336800,6844600,4933100,15160200,10629700,11076800
2021-10-26,5429800,1092600,5752800,1605300,3182200,441100,32195200,10552900,2304500,7136900,700600,3255200,12013800,3119200,29919000,30385600,6658900,19617200,8508700,5603100,7463000,30801500,2622900,4097800,1604000,2550500,2068100,1340600,25290200,9092600,10100600,4076300,854300,1302100,47191300,896100,4872000,2870300,21431500,56075100,4175200,13671000,3620300,3509200,5467100,1153400,1131300,2940600,3085300,2759900,1798100,665300,9875200,11553800,45503200,41586900,12314000,13189600,8805500,9546200,19391400,9271600,15031400
2021-10-27,8048500,779600,7618400,4256900,3542100,544200,32422100,18449000,2872300,8080900,636600,1752900,3532900,2635300,19133600,26347200,5823100,18521300,9256600,16140300,6775000,16523200,2945000,2657600,1567700,2507100,1857600,1009100,27088500,6023000,15928300,7822100,878600,880400,45760500,604300,4028700,4373600,19097700,72438000,4194800,22092300,3588900,6731400,6153700,1139600,2332100,3573000,2873500,3409600,2495100,603500,9150100,11404200,68007600,62449500,9015100,17448000,10334900,7158300,22263600,11851400,9831000
2021-10-28,5916000,663800,6225800,4941600,2490500,291000,27363500,15260200,3950000,8331600,325300,2064600,2227600,7000300,32492600,23245600,7000700,16374700,10752300,9940400,5510900,16116800,2332000,4312300,1230700,2464700,1949700,951100,22890600,6195800,18514400,3993900,811300,528500,38007000,657500,3290400,2970000,12812500,51437900,7306900,17497600,3145000,5412000,5770000,946900,1209500,3681000,3643600,2104900,1598300,731400,8851200,8303400,46735000,44566600,9260400,12756800,8614800,6690300,15443600,9282500,9001000
2021-10-29,10047900,886900,8975200,2848900,2979600,329900,51488900,25406900,4095000,6477200,475500,2582500,2283000,5394300,33126200,28991000,7531900,26521600,11156300,11254300,10923100,20516800,2739000,5119100,1377800,4175200,2514800,1322700,20777700,7184000,17367800,5052100,696200,792600,37310100,606800,3973200,3957900,19160400,70162400,4994500,19087300,3791400,5320600,9654900,966600,1051400,5990500,4637400,3565900,2145600,558800,11536200,8699200,43997800,42092000,6831600,20131800,8105300,7925200,26666800,15415100,8508400
2021-11-01,6197900,1121800,5201400,3896300,2548400,569600,31197400,20337400,1659000,8685800,1323900,2631400,2671200,3339300,22173900,26074900,4975600,29987000,10076000,14479000,6736900,10008700,4053200,3060300,1550300,2914800,2821300,1678600,35500800,9652100,11894200,4839500,1683600,1123800,30765300,824800,3961200,5050500,17311100,48433600,5649200,18035500,3117100,2787600,8588800,1305600,899500,5846500,3937300,3967500,1886400,611000,12786000,11040400,49656800,37503800,10775200,24421200,7033700,6766900,16182800,14356700,11234200
2021-11-02,5317000,699200,4199400,3542900,2629000,347800,34098000,10184500,3985800,6420200,697200,1830800,1377800,2482400,15229000,33320300,3760700,26441600,5944400,12191100,5249400,6397200,2623900,3057600,1540500,3282800,1252500,1495500,24949700,6705700,18047600,4242000,963100,1902200,25135300,660700,4212000,2187800,24915000,48908400,4797900,9836700,4221200,2953900,8353400,1109900,1050400,3405900,2989200,4004800,1690300,653400,8543400,13271200,34125400,31436800,8833600,26814600,9942700,6617300,19864800,20851500,13558800
